"","LL07","LL09","LL11","LL08","LL10","LL12","LL13","LL15","LL17","LL14","LL16","LL18"
"ENSLAIG00005000167",2.08439028678185,1.40869940549492,2.06546806167272,2.69238931827802,3.26997860485856,2.16723774719465,3.59026610056527,0,3.04835357136564,7.53352771722811,0,1.70210659995826
"ENSLAIG00005000168",142.572295615878,174.209159812871,143.894274963199,157.168226454479,157.426112833905,141.592866150051,163.35710757572,259.583394796193,185.949567853304,227.261419469715,150.622967430498,272.337055993322
"ENSLAIG00005000169",34.1840007032223,9.39132936996611,6.19640418501815,28.9431851714887,7.00709701041121,5.77930065918574,34.10752795537,0,6.09670714273129,26.3673470102984,5.0207655810166,3.40421319991652
"ENSLAIG00005000170",140.487905329096,127.722079431539,128.059019823709,125.532651964713,135.470542201283,104.027411865343,148.996043173459,89.8557905063746,91.4506071409693,113.002915758422,95.3945460393154,124.253781796953
"ENSLAIG00005000171",10.0050733765529,6.10436409047797,51.636701541818,10.0964599435426,11.2113552166579,93.19122312937,21.5415966033916,0,24.3868285709252,20.0894072459416,13.3887082160443,28.9358121992904
"ENSLAIG00005000172",0.833756114712738,0.469566468498305,1.37697870778181,1.34619465913901,1.40141940208224,0.722412582398217,12.5659313519784,0,0,8.78911567009947,0,10.2126395997496
"ENSLAIG00005000173",1183.93368289209,930.211174095143,1305.37581497716,1115.32227509667,772.649230348009,1326.34950128313,1086.05549542099,572.414665448016,634.057542844054,1006.98153820282,701.233592815319,629.779441984556
"ENSLAIG00005000174",153.8280031645,93.4437272311628,355.260506607707,82.1178742074796,68.2024109013357,255.734054168969,1138.11435387919,592.382618893877,527.365167846256,703.129253607957,569.020099181881,352.33606619136
"ENSLAIG00005000175",438.138838281544,428.244619270454,861.988671071414,382.655831860264,678.286990607805,902.293315415373,446.988129520375,572.414665448016,317.028771422027,441.966959410716,694.539238707296,445.951929189064
"ENSLAIG00005000176",2160.26209322071,828.784816899509,1352.88158039563,2143.47844601409,593.267546881482,879.17611277863,141.815510972328,246.271425832286,219.481457138326,110.491739852679,279.489284009924,245.10335039399
"ENSLAIG00005000178",6.67004891770191,7.04349702747458,11.7043190161454,9.42336261397307,6.07281740902305,13.7258390655661,8.97566525141316,0,0,3.76676385861406,0,0
"ENSLAIG00005000179",6.25317086034554,20.6609246139254,68.1604460351997,8.07716795483406,21.9555706326218,80.9102092286003,140.020377922045,143.103666362004,79.2571928555068,101.70262418258,110.456842782365,119.147461997078
"ENSLAIG00005000180",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005000181",6320.70510563727,5810.41548119803,4259.68363252304,5042.84519313473,3979.09682231218,3861.29525291847,2922.47660586013,3318.0082642539,4200.63122134186,3818.24296468178,1738.85847955875,5218.65883547203
"ENSLAIG00005000182",90.4625384463321,45.0783809758373,59.8985737885088,69.329024945659,37.3711840555264,60.6826569214503,53.853991508479,79.871813783444,30.4835357136564,36.4120506332692,70.2907181342324,69.7863705982887
"ENSLAIG00005000184",0.416878057356369,0,2.06546806167272,0.673097329569505,0,0,16.1561974525437,0,0,12.5558795287135,0,3.40421319991652
"ENSLAIG00005000185",145.073563960016,156.835200478434,114.977722099781,155.485483130556,163.966070043622,137.98080323806,116.683648268371,163.071619807865,106.692374997798,97.9358603239655,147.275790376487,100.424289397537
"ENSLAIG00005000186",273.472005625778,278.922482287993,314.639634728144,298.85521432886,319.056483874057,351.814927627932,420.061133766136,442.622968049919,481.639864275772,390.487853342991,368.189475941217,611.056269385016
"ENSLAIG00005000187",2167.76589825312,1166.40310774979,609.313078193452,1770.91907409737,1006.21913069505,541.087024216265,1594.07814865098,1204.73319123361,682.831199985904,1715.13314362227,1604.97139739831,917.435457377503
"ENSLAIG00005000188",115.892099945071,163.40913103741,41.3093612334544,97.2625641227935,232.168480944958,44.7895801086895,77.1907211621532,66.5598448195367,97.5473142837006,77.8464530780239,135.560670687448,42.5526649989565
"ENSLAIG00005000189",514.844400835116,589.775484433871,423.420952642907,511.890519137609,571.779116049554,340.25632630956,362.616876157092,442.622968049919,524.316814274891,421.877552164774,503.750146628666,507.227766787562
"ENSLAIG00005000190",0,0.469566468498305,2.06546806167272,0,0.46713980069408,6.50171324158396,1.79513305028263,19.967953445861,12.1934142854626,7.53352771722811,33.4717705401107,6.80842639983304
"ENSLAIG00005000191",1.66751222942548,0.469566468498305,1.37697870778181,2.01929198870852,2.80283880416448,0,3.59026610056527,0,0,1.25558795287135,0,10.2126395997496
"ENSLAIG00005000192",0,0,0,0,0,0,0,0,0,7.53352771722811,0,0
"ENSLAIG00005000193",0,0,276.772720264144,0,0,146.649754226838,32.3123949050874,53.2478758556294,48.7736571418503,18.8338192930703,11.7151196890387,47.6589847988313
"ENSLAIG00005000194",7.08692697505828,3.28696527948814,9.63885095447268,3.36548664784753,4.20425820624672,4.3344754943893,16.1561974525437,9.98397672293051,9.14506071409693,22.6005831516843,1.67358852700553,3.40421319991652
"ENSLAIG00005000195",6.67004891770191,8.4521964329695,6.19640418501815,4.71168130698654,5.60567760832897,6.50171324158396,1.79513305028263,289.535324964985,216.433103566961,3.76676385861406,292.877992225968,156.59380719616
"ENSLAIG00005000196",325.581762795324,287.844245189461,281.592145741381,327.461850835564,312.51652666434,266.570242904942,283.631021944656,319.487255133776,402.382671420265,234.794947186943,269.447752847891,279.145482393155
"ENSLAIG00005000197",273.472005625778,289.252944594956,229.266954845672,272.267869810865,292.896655035188,281.018494552907,317.738549900026,349.439185302568,207.288042852864,307.619048453481,446.848136710477,265.528629593489
"ENSLAIG00005000198",2366.19985355475,2435.17170563221,2121.92418869177,2245.45269144387,2293.65642140793,1924.50711950885,1200.94401063908,1464.31658602981,1844.25391067621,1673.69874117751,1365.64823803652,2832.30538233055
"ENSLAIG00005000199",112.55707548622,122.556848278058,144.58276431709,104.666634748058,118.186369575602,150.984229721227,114.888515218088,89.8557905063746,64.0154249986785,67.801749455053,68.6171296072269,59.5737309985391
"ENSLAIG00005000200",368.937080760387,942.419902276099,1220.69162444858,453.331051465062,964.643688433276,1286.61680925123,1233.25640554417,1610.74824463279,1505.88666425463,1131.28474553709,1978.18163892054,1365.08949316653
"ENSLAIG00005000201",281.392688715549,351.235718436732,396.569867841162,332.173532142551,395.667411187886,349.647689880737,438.012464268962,475.902890459688,429.817853562556,462.056366656658,458.563256399516,362.54870579111
"ENSLAIG00005000202",378.94215413694,920.819844725177,22.7201486783999,733.002991901191,744.15370250567,21.6723774719465,1642.54674100861,425.983006845035,320.077124993393,1535.58406636166,373.210241522234,282.549695593071
"ENSLAIG00005000203",1365.27563784211,2474.61528898607,716.028928046542,1435.71660397175,2323.55336865236,662.452338059165,753.955881118706,502.526828387502,646.250957129517,773.442178968753,443.500959656466,651.906827784014
"ENSLAIG00005000205",67.1173672343755,81.2349990502068,114.28923274589,83.4640688666186,107.442154159638,84.5222721405914,148.996043173459,46.5918913736757,97.5473142837006,219.727891752487,36.8189475941217,127.65799499687
"ENSLAIG00005000206",7020.64336393861,7794.33381060337,6586.7776486743,7497.29460540993,6498.38176745535,6069.71051730982,3762.5988733924,4063.47852623272,5499.22984274362,3869.72207074951,2533.81302988638,6382.89974984348
"ENSLAIG00005000207",2851.44591231757,2707.98982382973,1182.82470998458,2973.40745337329,2836.94000961515,1279.39268342724,332.099614302287,1021.69361797989,1204.09966068943,420.621964211903,748.094071571473,1228.92096516986
"ENSLAIG00005000208",113.390831600932,75.1306349597289,1336.35783590225,214.718048132672,62.5967332930068,1381.25285754539,82.5761203130011,292.863317205962,170.707799996476,79.1020410308952,304.593111915007,331.910786991861
"ENSLAIG00005000209",563.619133545811,748.0193843178,1443.07368575534,611.84547257868,895.039858129858,1486.72509457553,328.509348201722,2572.53800227509,2548.42358566168,330.219631605166,1943.03627985342,2292.73759014378
"ENSLAIG00005000210",15.841366179542,23.008756956417,5.50791483112725,29.6162825010582,23.8241298353981,2.88965032959287,43.0831932067832,0,12.1934142854626,38.9232265390119,8.36794263502767,25.5315989993739
"ENSLAIG00005000211",225.531029029796,313.20083448837,639.606609764652,287.076011061394,346.150592314314,708.686743332651,561.876644738464,888.573928340815,1112.64905354846,583.848398085179,781.565842111584,845.946980179256
"ENSLAIG00005000212",672.007428458467,897.81108776876,1094.00958333265,863.583873837675,872.150007895848,977.424223984788,730.619151465031,509.182812869456,816.958757125993,809.854229602022,430.112251440422,934.456523377085
"ENSLAIG00005000215",0.833756114712738,4.22609821648475,6.19640418501815,1.00964599435426,5.13853780763488,3.61206291199109,138.225244871763,6.65598448195367,9.14506071409693,136.859086862977,18.4094737970609,15.3189593996243
"ENSLAIG00005000217",3147.84621109794,3667.31411897176,2187.33067731141,2638.54153191246,3302.67839090715,2083.43788763646,5390.78454999875,4595.95728478901,7032.55168914054,6414.79885121974,2615.81886770965,8437.3424159931
"ENSLAIG00005000218",848.763724777568,1072.95938051863,763.534693465015,927.528120146778,989.869237670756,744.807372452562,468.529726123767,602.366595616807,591.380592844935,389.232265390119,498.729381047649,737.012157781927
"ENSLAIG00005000219",8.75443920448375,2.81739881098983,6.19640418501815,7.0675219604798,2.80283880416448,4.3344754943893,16.1561974525437,13.3119689639073,21.3384749995595,13.8114674815849,11.7151196890387,18.7231725995409
"ENSLAIG00005000220",2.91814640149458,5.63479762197966,11.0158296622545,5.38477863655604,3.73711840555264,9.39136357117683,14.3610644022611,0,3.04835357136564,17.5782313401989,23.4302393780775,15.3189593996243
"ENSLAIG00005000221",511.509376376265,567.705860414451,452.337505506325,512.900165131963,611.018859307857,385.768319000648,211.825699933351,186.367565494703,298.738649993833,193.360544742188,281.16287253693,248.507563593906
"ENSLAIG00005000222",37.1021471047169,29.1131210468949,33.0474889867635,32.645220484121,24.7584094367863,15.8930768127608,30.5172618548048,23.2959456868379,24.3868285709252,26.3673470102984,43.5133017021439,25.5315989993739
"ENSLAIG00005000223",4.16878057356369,3.75653174798644,4.13093612334544,1.00964599435426,3.26997860485856,28.8965032959287,262.089425341264,9.98397672293051,27.4351821422908,219.727891752487,8.36794263502767,11.9147461997078
"ENSLAIG00005000224",0.416878057356369,2.81739881098983,0,1.00964599435426,1.86855920277632,0,8.97566525141316,0,0,10.0447036229708,10.0415311620332,0
"ENSLAIG00005000226",0,0,0,0,0,0,0,0,0,3.76676385861406,0,0
"ENSLAIG00005000227",165.917466827835,121.148148872563,94.3230414830541,134.282917249116,117.719229774908,92.4688105469718,48.4685923576311,63.2318525785599,54.8703642845816,80.3576289837666,71.9643066612379,52.7653045987061
"ENSLAIG00005000228",2717.21117784881,3168.16496295807,3687.54897943969,3091.19948604795,2778.54753452839,3972.5467906078,7365.43090530964,4496.1175175597,7008.16486056962,7988.05055616754,3519.55667229264,7967.56099440462
"ENSLAIG00005000229",107.554538797943,90.6263284201729,67.4719566813088,106.685926736767,99.033637747145,80.9102092286003,104.117716916393,176.383588771772,131.079203568723,69.0573374079244,105.436077201349,45.956878198873
"ENSLAIG00005000231",0,0,4.13093612334544,0,0.46713980069408,8.66895098877861,1617.41487830465,29.9519301687915,60.9670714273129,1496.66083982265,15.0622967430498,81.7011167979965
"ENSLAIG00005000232",1451.15251765752,931.150307032139,913.625372613232,1235.47014842483,798.341919386183,1013.5448531047,1536.63389104193,5068.53218300772,5438.26277131631,1826.88047142782,3780.6364825055,5896.09726225542
"ENSLAIG00005000233",7.08692697505828,3.28696527948814,9.63885095447268,8.07716795483406,2.80283880416448,8.66895098877861,104.117716916393,9.98397672293051,15.2417678568282,92.9135085124801,3.34717705401107,15.3189593996243
"ENSLAIG00005000234",70.4523916932264,102.365490132631,112.223764684218,61.5884056556097,95.7636591422865,114.141188018918,66.4199228604574,113.151736193212,106.692374997798,96.6802723710941,73.6378951882435,61.2758375984974
"ENSLAIG00005000235",3859.45705500527,1417.15160192789,1200.72543318574,2572.91454227943,1567.72117112933,1145.74635568357,1484.57503258374,948.477788678398,1127.89082140529,1420.0699746975,697.886415761307,1135.30510217216
"ENSLAIG00005000236",0,0,6.19640418501815,0,0,1.44482516479643,0,0,0,2.5111759057427,0,3.40421319991652
"ENSLAIG00005000237",0,0,0,0,0,0,1.79513305028263,0,0,0,0,0
"ENSLAIG00005000238",119.644002461278,149.791703450959,185.892125550545,123.176811311219,147.616177019329,190.716921753129,136.43011182148,153.087643084934,158.514385711014,141.881438674463,128.866316579426,139.572741196577
"ENSLAIG00005000239",876.277676563088,930.211174095143,747.699438325524,1084.35979793647,961.373709828418,641.502373169617,588.803640492703,356.095169784521,515.171753560794,711.918369278057,326.349762766079,583.822563785683
"ENSLAIG00005000240",1029.68880167023,1401.65590846744,1494.02189794327,1521.53651349187,1545.29846069602,1249.05135496652,2234.94064760188,1926.90750752559,3176.384421363,2258.80272721556,1084.48536549959,2755.71058533242
"ENSLAIG00005000241",1733.37896248778,2485.41531776153,1128.4340510272,1527.25784079321,2370.26734872176,1046.77583189502,1565.35601984646,1507.58048516251,1432.72617854185,1629.75316282702,846.8357946648,1756.57401115693
"ENSLAIG00005000242",1.25063417206911,0.939132936996611,4.13093612334544,0.336548664784753,3.26997860485856,7.22412582398217,0,0,0,15.0670554344562,0,0
"ENSLAIG00005000243",22.5114150972439,26.2957222359051,16.5237444933817,26.5873445179955,28.0283880416448,26.0068529663358,71.8053220113053,19.967953445861,15.2417678568282,82.8688048895093,13.3887082160443,20.4252791994991
"ENSLAIG00005000244",568.621670234088,443.2707462624,883.331841042032,482.94733396612,462.46840268714,960.086322007231,831.146602280859,1357.82083431855,1027.29515355022,912.812441737473,1671.91493847853,922.541777177377
"ENSLAIG00005000245",50.859122997477,52.1218780033119,74.3568502202179,61.251856990825,46.246840268714,90.3015727997772,102.32258386611,109.823743952236,100.595667855066,81.6132169366379,125.519139525415,100.424289397537
"ENSLAIG00005000246",0,0,0,0,0,0.722412582398217,3.59026610056527,0,12.1934142854626,5.02235181148541,0,1.70210659995826
"ENSLAIG00005000247",72.1199039226519,27.7044216414,119.797147577018,37.0203531263228,17.284172625681,114.141188018918,138.225244871763,86.5277982653977,198.142982138767,111.74732780555,100.415311620332,79.9990101980382
"ENSLAIG00005000248",157.579905680708,104.243756006624,145.959743024872,115.43619202117,103.705035754086,145.92734164444,122.069047419219,232.959456868378,161.562739282379,155.692906156048,197.483446186653,91.9137563977461
"ENSLAIG00005000250",448.97766777281,644.714761248173,505.351185755925,443.234591521519,641.382946352972,535.307723557079,368.00227530794,399.35906891722,466.398096418944,310.130224359224,451.868902291494,306.379187992487
"ENSLAIG00005000251",0,0,0,0,0,0,3.59026610056527,0,0,7.53352771722811,1.67358852700553,0
"ENSLAIG00005000252",840.009285573084,1078.12461167211,422.732463289016,946.03829670994,1235.11763303515,441.394087845311,1671.26886981313,1198.07720675166,786.475221412336,1525.53936273869,1589.90910065526,628.077335384598
"ENSLAIG00005000253",0,0.469566468498305,0,0,0,1.44482516479643,5.3853991508479,0,0,2.5111759057427,0,0
"ENSLAIG00005000254",24.5958053840258,66.208872058261,21.3431699706181,32.9817691489057,63.998152695089,14.4482516479643,53.853991508479,19.967953445861,27.4351821422908,32.6452867746552,20.0830623240664,6.80842639983304
